SalePrice,id
135602.31751431662,2736
121699.19001278977,2737
138676.0014933165,2738
158559.8194623001,2739
136080.2631119714,2740
146018.8696080718,2741
153977.701490988,2742
154972.81226850796,2743
162868.25523107423,2744
140297.78109042748,2745
137813.00398997217,2746
154009.1702421875,2747
127924.24824590783,2748
128329.65231819752,2749
128029.80105559053,2750
135099.86523778283,2751
203780.34827418963,2752
145385.80452707404,2753
204566.01793040565,2754
136178.45271408002,2755
95391.0795778239,2756
72273.89009708256,2757
86999.83510392756,2758
163517.73459323362,2759
121316.16269115786,2760
141391.38807715254,2761
143518.9853004234,2762
185885.3449317009,2763
153282.3744385817,2764
290651.76794985303,2765
127420.78278098968,2766
87236.251445218,2767
131643.18079239049,2768
133129.11474453023,2769
142949.73080339126,2770
105986.28503112514,2771
110979.8329062973,2772
164707.66316138668,2773
140270.55528303445,2774
117268.38831781813,2775
143286.74358470307,2776
146183.59659859064,2777
105541.90969496174,2778
123155.06896444906,2779
98056.95080692424,2780
97315.40635614921,2781
95688.58268045344,2782
98173.23621183915,2783
122034.7207917572,2784
137170.9098863041,2785
69177.56169275579,2786
126355.39191755737,2787
74414.07748474843,2788
174829.07310594103,2789
93835.44427728224,2790
111125.21414572484,2791
53761.585687506034,2792
154729.89387036796,2793
100951.18923179667,2794
120169.61468330873,2795
99712.74624610545,2796
194287.27130915783,2797
108244.60285195417,2798
117367.94332854127,2799
69344.4914037612,2800
112981.64520730758,2801
128925.30578563706,2802
168760.8146670303,2803
129491.33502201215,2804
99745.97679150348,2805
84295.13605501482,2806
160525.5164203408,2807
146466.15701009321,2808
131240.79939481762,2809
124797.88276082152,2810
159501.80558465765,2811
168213.63598266977,2812
156275.58540756733,2813
161846.84333185933,2814
98486.12629242854,2815
237718.1276394769,2816
155566.34847820085,2817
130594.19832558339,2818
166914.09582473067,2819
135385.3499308991,2820
105184.33086375186,2821
196332.91156002006,2822
307169.23768934456,2823
166326.8826758744,2824
150553.52747013426,2825
129728.36601256725,2826
138404.63730354432,2827
211002.31788135535,2828
213352.15529481575,2829
228112.3877283843,2830
176886.07842879946,2831
237958.06755322302,2832
304203.67701450596,2833
219983.29930291054,2834
226320.71123764777,2835
191748.30471414956,2836
156797.7042538575,2837
151162.62453404424,2838
172935.99311148212,2839
204634.7759870792,2840
205790.1792937849,2841
230490.37570375702,2842
148664.16413468285,2843
171814.7614311619,2844
127204.76759086439,2845
208915.0813333201,2846
208489.02095376106,2847
217745.3103307847,2848
196811.27416498706,2849
282097.1673435386,2850
215650.43315677025,2851
241049.05148056243,2852
234065.03344273067,2853
137656.96545153589,2854
199296.43202402664,2855
200251.72407682752,2856
190550.13533156397,2857
205446.7306288405,2858
106826.61209348224,2859
122182.97637060045,2860
124953.00992957024,2861
185825.8192412402,2862
127326.28409875493,2863
240752.21649257385,2864
142878.90101941023,2865
142525.21966713696,2866
97882.60237180186,2867
93905.15953934663,2868
98928.69727543407,2869
120390.75791167912,2870
84888.94180766503,2871
51030.51641932581,2872
97338.57824903271,2873
138837.61708031053,2874
113098.19924544141,2875
164500.8608619816,2876
146485.7791775806,2877
164059.20033862715,2878
133943.29046931097,2879
103696.12433785436,2880
144974.0514103074,2881
176428.95109773224,2882
193944.4562834051,2883
203466.19715744225,2884
186895.12184336668,2885
229082.46888613774,2886
100379.65667176824,2887
142568.42862805148,2888
58777.33602282242,2889
81209.5726396789,2890
136254.9528081279,2891
43176.52833125892,2892
71641.53183280372,2893
55114.07284111258,2894
323044.1096903576,2895
278983.83593968576,2896
207862.6362032369,2897
150512.73990387132,2898
215656.35978935755,2899
158554.32463850544,2900
212379.62785016382,2901
183428.54430991947,2902
332198.5382926294,2903
347781.9668868365,2904
85715.75768295782,2905
196983.83391108282,2906
114498.92492757308,2907
130027.66955380952,2908
154385.5148305258,2909
78097.45319806263,2910
83366.93399771574,2911
148245.22983333032,2912
84248.76752345928,2913
80139.62552594679,2914
87496.34366905648,2915
85034.58301964635,2916
165128.58521969098,2917
119034.07909966513,2918
227808.9347615505,2919
